ClienteID;genero;Idoso;Parceiro;Dependentes;Tenure;ServiçoFone;Multiplas Linhas;Internet;SegurançaOnline;OnlineBackup;Proteção;SuporteTecnico;StreamingTV;StreamingMovies;Contrato;ContaDigital;MetododePagamento;TaxasMensais;Taxas Totais;Atrito
1766-GKNMI;Homem;0;Não;Não;29;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;84.9;2516.2;Não
6942-LBFDP;Mulher;0;Não;Não;2;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;20.55;33.6;Não
1456-TWCGB;Homem;0;Não;Não;4;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mês a Mês;Não;Boleto;49.25;208.45;Não
7133-VBDCG;Mulher;0;Não;Não;25;Sim;Não;Fibra Ótica;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;79.85;2015.35;Sim
7596-ZYWBB;Mulher;0;Não;Não;65;Sim;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Dois anos;Sim;Boleto;59.6;3739.8;Não
8329-UTMVM;Homem;1;Não;Não;27;Sim;Sim;Fibra Ótica;Não;Sim;Não;Sim;Sim;Sim;Um ano;Sim;Débito automatico;104.65;2964;Não
3014-WJKSM;Homem;0;Sim;Não;29;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;75.3;2263.4;Não
3347-YJZZE;Homem;0;Sim;Sim;29;Sim;Sim;DSL;Não;Sim;Sim;Não;Sim;Sim;Mês a Mês;Não;Cartão de Crédito;80.1;2211.8;Não
1029-QFBEN;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.55;19.55;Sim
7929-DMBCV;Mulher;0;Sim;Não;20;Sim;Não;Fibra Ótica;Não;Não;Sim;Sim;Não;Não;Mês a Mês;Sim;Boleto;81;1683.7;Não
9661-JALZV;Mulher;0;Não;Não;58;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;24.7;1519;Não
5433-KYGHE;Mulher;0;Não;Sim;14;Sim;Sim;Fibra Ótica;Sim;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Boleto;86;1164.05;Não
4312-KFRXN;Homem;0;Sim;Não;72;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;25.4;1710.9;Não
5575-TPIZQ;Homem;0;Não;Não;46;Sim;Sim;Fibra Ótica;Sim;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;89.15;4245.55;Não
0114-IGABW;Mulher;0;Sim;Não;71;Não;Não;DSL;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Débito automatico;58.25;4145.9;Não
9944-AEXBM;Homem;0;Não;Não;32;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Débito automatico;85.65;2664.3;Não
1853-ARAAQ;Mulher;0;Não;Não;26;Não;Não;DSL;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;50.35;1277.5;Não
6952-OMNWB;Homem;1;Sim;Não;68;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;80.35;5589.3;Não
4697-LUPSU;Homem;0;Sim;Sim;2;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;20.2;34.75;Não
8434-VGEQQ;Homem;0;Sim;Sim;61;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;20.55;1305.95;Não
4952-YSOGZ;Mulher;0;Sim;Sim;4;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;85.95;381.3;Sim
1589-AGTLK;Homem;0;Não;Não;3;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;45.35;141.5;Sim
5244-IRFIH;Homem;1;Sim;Não;33;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;94.5;3105.55;Sim
6549-YMFAW;Homem;1;Sim;Não;9;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;21.25;204.55;Não
4950-HKQTE;Mulher;0;Não;Não;22;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;26.25;605.9;Não
6786-OBWQR;Mulher;0;Sim;Sim;5;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;80.85;356.1;Não
2684-EIWEO;Mulher;1;Não;Não;30;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Não;Não;Mês a Mês;Não;Cartão de Crédito;91.7;2758.15;Sim
2753-JMMCV;Homem;0;Não;Não;65;Sim;Sim;DSL;Não;Sim;Sim;Sim;Não;Sim;Dois anos;Sim;Cartão de Crédito;74.2;4805.65;Não
6439-GTPCA;Mulher;0;Não;Não;45;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;87.25;3941.7;Sim
6621-YOBKI;Homem;0;Não;Não;5;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.35;92.75;Não
1216-JWVUX;Homem;0;Sim;Sim;25;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;75.5;1901.05;Não
7564-GHCVB;Mulher;0;Sim;Sim;72;Sim;Sim;Fibra Ótica;Sim;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;79.05;5730.7;Não
1173-NãoEYG;Mulher;0;Sim;Não;27;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Não;Sim;Mês a Mês;Não;Débito automatico;90.15;2423.4;Não
7595-EHCDL;Homem;0;Sim;Sim;32;Não;Não;DSL;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Não;Cartão de Crédito;50.6;1653.45;Não
6647-ZEDXT;Mulher;0;Não;Não;30;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Um ano;Não;Cartão de Crédito;110.45;3327.05;Não
2521-NPUZR;Homem;0;Sim;Não;70;Sim;Não;Fibra Ótica;Sim;Sim;Sim;Sim;Não;Sim;Dois anos;Não;Cartão de Crédito;101;7085.5;Não
1307-TVUFB;Homem;1;Não;Não;42;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;79.35;3344.1;Não
7503-MIOGA;Mulher;1;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;89.85;6697.35;Não
4381-MHQDC;Mulher;0;Não;Não;47;Sim;Sim;DSL;Sim;Não;Sim;Sim;Não;Não;Dois anos;Sim;Boleto;65;2879.9;Não
6923-JHPMP;Mulher;0;Não;Não;2;Sim;Não;Fibra Ótica;Sim;Não;Sim;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;80.45;137.1;Não
5138-WVKYJ;Homem;0;Não;Não;10;Sim;Sim;Fibra Ótica;Sim;Não;Não;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;98.55;1008.55;Sim
4018-PPNDW;Mulher;0;Sim;Sim;61;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;24.1;1551.6;Não
1635-FJFCC;Mulher;0;Não;Não;5;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;44.05;202.15;Não
2499-AJYUA;Mulher;1;Sim;Não;72;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;110.8;7882.25;Não
6919-ELBGL;Homem;1;Sim;Sim;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;114.95;8196.4;Não
3966-HRMZA;Mulher;1;Não;Não;3;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Não;Não;Mês a Mês;Não;Boleto;75.05;202.9;Não
6425-JWTDV;Homem;0;Sim;Não;48;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;19.25;855.1;Não
8405-IGQFX;Mulher;0;Não;Não;63;Sim;Não;Fibra Ótica;Não;Não;Sim;Sim;Sim;Não;Um ano;Sim;Cartão de Crédito;90.05;5817;Não
8224-IVVPA;Mulher;0;Não;Não;27;Sim;Não;DSL;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;56.7;1652.95;Não
9477-LGWQI;Homem;0;Sim;Sim;70;Sim;Não;DSL;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Sim;Cartão de Crédito;80.15;5600.15;Não
1410-RSCMR;Homem;0;Sim;Sim;7;Sim;Não;DSL;Sim;Não;Sim;Sim;Não;Sim;Mês a Mês;Sim;Cartão de Crédito;71.35;515.75;Não
3115-CZMZD;Homem;0;Não;Sim;0;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;20.25; ;Não
0139-IVFJG;Mulher;0;Sim;Não;2;Sim;Não;Fibra Ótica;Sim;Sim;Não;Não;Sim;Não;Mês a Mês;Não;Pagamento digital;90.35;190.5;Não
6683-VLCTZ;Homem;1;Não;Não;20;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;98.55;1842.8;Sim
5730-DBDSI;Homem;0;Não;Não;66;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;19.7;1253.8;Não
0030-FNXPP;Mulher;0;Não;Não;3;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.85;57.2;Não
2189-WWOEW;Mulher;0;Não;Sim;15;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Não;Sim;Mês a Mês;Sim;Débito automatico;85.9;1269.55;Sim
5684-FJVYR;Mulher;0;Sim;Sim;72;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Não;Não;Dois anos;Sim;Débito automatico;90.35;6563.4;Não
4013-GUXND;Homem;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;20.8;20.8;Não
1894-IGFSG;Mulher;0;Não;Não;22;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Não;Pagamento digital;89.25;1907.85;Sim
7379-POKDZ;Homem;0;Sim;Não;3;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;70.3;208.85;Sim
1266-NZYUI;Mulher;0;Sim;Sim;72;Sim;Sim;DSL;Sim;Não;Sim;Sim;Não;Não;Dois anos;Não;Débito automatico;66.85;4758.8;Não
7969-FFOWG;Homem;0;Sim;Sim;65;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Boleto;19.9;1292.6;Não
4718-DHSMV;Mulher;0;Não;Não;11;Não;Não;DSL;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Boleto;35.8;363.15;Não
5175-WLYXL;Homem;0;Não;Não;22;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Boleto;78.85;1600.25;Não
7817-OMJNA;Homem;0;Não;Não;14;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;20.4;275.7;Não
8728-SKJLR;Homem;0;Não;Não;41;Sim;Não;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;74.25;3089.1;Não
3137-NYQQI;Homem;0;Sim;Não;17;Sim;Não;DSL;Sim;Sim;Não;Não;Não;Sim;Um ano;Não;Boleto;64.8;1175.6;Não
7706-DZNKK;Homem;0;Não;Não;11;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;20.45;237.3;Não
0236-HFWSV;Homem;0;Não;Não;15;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;93.35;1444.65;Sim
3900-AQPHZ;Mulher;0;Não;Não;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;19.9;19.9;Sim
5842-POCOP;Mulher;0;Sim;Não;5;Sim;Não;Fibra Ótica;Sim;Não;Sim;Não;Não;Sim;Mês a Mês;Sim;Boleto;88.9;454.15;Sim
2037-XJFUP;Homem;0;Sim;Não;33;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;95.8;3036.75;Sim
8823-RLPWL;Mulher;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Sim;Sim;Dois anos;Sim;Cartão de Crédito;110.65;8065.65;Não
9505-SQFSW;Mulher;0;Sim;Sim;3;Não;Não;DSL;Não;Sim;Não;Não;Não;Sim;Mês a Mês;Não;Boleto;40.3;92.5;Não
7314-OXENN;Homem;0;Não;Não;2;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;82;184.65;Sim
3758-CKOQL;Mulher;0;Sim;Não;59;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Não;Sim;Um ano;Sim;Cartão de Crédito;107;6152.3;Não
0322-CHQRU;Homem;0;Não;Não;2;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;45.35;89.5;Sim
5676-CFLYY;Homem;0;Sim;Sim;71;Sim;Não;DSL;Não;Sim;Não;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;73.35;5154.5;Não
7521-AFHAB;Mulher;0;Sim;Sim;5;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;44.8;220.45;Não
0285-INHLN;Homem;0;Sim;Sim;27;Sim;Não;DSL;Sim;Sim;Não;Não;Não;Não;Mês a Mês;Sim;Cartão de Crédito;54.75;1510.3;Não
4678-DVQEO;Mulher;0;Não;Não;1;Sim;Não;DSL;Não;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Pagamento digital;52.2;52.2;Sim
5125-CNDSP;Homem;0;Não;Sim;63;Não;Não;DSL;Sim;Sim;Não;Sim;Não;Não;Um ano;Sim;Débito automatico;40.6;2588.95;Não
0691-IFBQW;Mulher;1;Não;Não;46;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;110;4874.8;Sim
4992-LTJNE;Homem;0;Sim;Sim;72;Sim;Sim;DSL;Sim;Não;Não;Não;Não;Não;Dois anos;Não;Débito automatico;55.3;3983.6;Não
2202-OUTMO;Mulher;0;Sim;Não;34;Sim;Sim;DSL;Sim;Não;Não;Sim;Não;Não;Mês a Mês;Sim;Débito automatico;60.85;2003.6;Não
0810-BDHAW;Mulher;0;Sim;Sim;24;Sim;Sim;DSL;Sim;Sim;Não;Não;Sim;Sim;Um ano;Não;Pagamento digital;78.4;1832.4;Não
0229-LFJAF;Homem;0;Não;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Não;Não;Dois anos;Não;Débito automatico;69.65;4908.25;Não
7131-ZQZNK;Mulher;0;Sim;Sim;60;Não;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Não;Cartão de Crédito;59.85;3590.2;Não
3442-ZHHCC;Homem;0;Não;Não;68;Sim;Sim;DSL;Sim;Sim;Sim;Não;Não;Sim;Um ano;Sim;Cartão de Crédito;76.9;5023;Não
5726-CVNYA;Mulher;0;Sim;Sim;8;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;19.85;146.6;Não
9871-ELEYA;Mulher;0;Não;Sim;34;Sim;Não;DSL;Sim;Não;Sim;Sim;Sim;Não;Dois anos;Não;Cartão de Crédito;67.65;2339.3;Não
4257-GAESD;Mulher;0;Não;Não;6;Não;Não;DSL;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Não;Cartão de Crédito;45;298.7;Não
5173-WXOQV;Homem;0;Sim;Não;2;Sim;Não;DSL;Não;Sim;Não;Sim;Não;Sim;Mês a Mês;Sim;Boleto;64.2;143.65;Não
2040-OBMLJ;Homem;0;Não;Não;31;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Não;Não;Um ano;Não;Cartão de Crédito;81.7;2548.65;Não
6286-ZHAOK;Mulher;0;Sim;Sim;20;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;25.55;507.4;Não
3807-XHCJH;Mulher;0;Sim;Sim;1;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;20;20;Não
3009-JWMPU;Homem;0;Não;Não;62;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;96.75;6125.4;Sim
5671-RQRLP;Mulher;1;Sim;Não;70;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;75.65;5411.4;Não
1450-GALXR;Mulher;0;Não;Não;10;Sim;Sim;Fibra Ótica;Não;Não;Não;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;98.5;1058.25;Sim
8859-AXJZP;Homem;0;Sim;Sim;39;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Boleto;23.8;903.8;Não
3174-AKMAS;Mulher;0;Sim;Não;46;Sim;Não;DSL;Não;Sim;Não;Sim;Sim;Não;Dois anos;Sim;Cartão de Crédito;64.2;3009.5;Não
3138-BKYAV;Homem;0;Não;Não;6;Sim;Não;Fibra Ótica;Não;Sim;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;85.35;489.45;Sim
9926-PJHDQ;Mulher;0;Sim;Sim;72;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Sim;Dois anos;Sim;Débito automatico;76.8;5468.45;Não
7382-DFJTU;Homem;0;Não;Não;18;Sim;Não;DSL;Não;Não;Sim;Sim;Não;Não;Mês a Mês;Não;Cartão de Crédito;55.2;1058.1;Não
2798-NYLMZ;Homem;0;Sim;Não;71;Sim;Sim;Fibra Ótica;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;108.55;7616;Não
4289-DTDKW;Homem;0;Sim;Não;40;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;101.3;4113.1;Sim
1820-TQVEV;Homem;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Não;Não;Mês a Mês;Sim;Pagamento digital;69.55;69.55;Sim
2239-JALAW;Homem;0;Não;Não;58;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Débito automatico;103.25;6017.65;Sim
4853-RULSV;Homem;0;Não;Não;70;Sim;Sim;Fibra Ótica;Sim;Não;Não;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;104;7250.15;Sim
8098-TDCBU;Mulher;0;Sim;Não;42;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Pagamento digital;25.25;1108.2;Não
3551-GAEGL;Homem;0;Sim;Sim;34;Não;Não;DSL;Sim;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;30.4;938.65;Não
4785-NKHCX;Homem;1;Não;Não;5;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Débito automatico;20.05;94.15;Não
3196-NVXLZ;Mulher;0;Não;Não;25;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Boleto;84.6;2088.05;Não
6275-YDUVO;Mulher;0;Não;Não;2;Sim;Não;Fibra Ótica;Não;Não;Sim;Não;Não;Sim;Mês a Mês;Sim;Boleto;86.2;178.7;Sim
0036-IHMOT;Mulher;0;Sim;Sim;55;Sim;Não;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Um ano;Sim;Débito automatico;103.7;5656.75;Não
0115-TFERT;Homem;0;Sim;Não;21;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;111.2;2317.1;Sim
4178-EGMON;Homem;0;Sim;Não;70;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Não;Não;Dois anos;Sim;Cartão de Crédito;88;5986.45;Não
4220-TINQT;Mulher;0;Sim;Não;61;Sim;Sim;Fibra Ótica;Não;Não;Sim;Sim;Sim;Sim;Mês a Mês;Sim;Pagamento digital;106.35;6751.35;Não
5318-YKDPV;Homem;0;Sim;Sim;43;Sim;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;79.15;3566.6;Não
7975-TZMLR;Homem;0;Não;Não;47;Sim;Sim;Fibra Ótica;Não;Sim;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;103.1;4889.3;Não
0295-QVKPB;Homem;0;Não;Não;5;Sim;Não;DSL;Não;Não;Sim;Sim;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;63.95;318.1;Não
4335-BSMJS;Mulher;0;Não;Não;62;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Sim;Cartão de Crédito;25.8;1563.95;Não
2311-QYMUQ;Mulher;0;Sim;Sim;16;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Não;Mês a Mês;Sim;Cartão de Crédito;89.45;1430.25;Sim
3643-AHCFP;Homem;1;Sim;Não;7;Sim;Sim;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Débito automatico;95.6;644.35;Sim
9146-JRIOX;Mulher;0;Sim;Sim;14;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;25.55;372.45;Não
3104-OWCGK;Homem;0;Sim;Sim;60;Sim;Não;Fibra Ótica;Não;Sim;Sim;Não;Sim;Não;Um ano;Não;Pagamento digital;90.95;5453.4;Sim
5337-IIWKZ;Homem;0;Sim;Sim;34;Não;Não;DSL;Não;Não;Sim;Sim;Sim;Não;Mês a Mês;Sim;Pagamento digital;44.85;1442.6;Não
9101-BWFSS;Mulher;0;Sim;Não;50;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Sim;Sim;Um ano;Não;Pagamento digital;108.55;5610.7;Sim
9650-VBUOG;Homem;0;Sim;Sim;38;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;25.05;963.95;Não
3487-EARAT;Mulher;0;Sim;Sim;70;Sim;Não;DSL;Sim;Sim;Sim;Sim;Não;Sim;Um ano;Não;Cartão de Crédito;74.1;5222.3;Não
2672-TGEFF;Mulher;0;Sim;Sim;37;Sim;Sim;Fibra Ótica;Não;Sim;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;88.8;3340.55;Não
9231-ZJYAM;Mulher;1;Não;Não;4;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Não;Mês a Mês;Sim;Pagamento digital;78.85;292.8;Sim
4250-WAROZ;Homem;1;Sim;Sim;60;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Não;Não;Sim;Mês a Mês;Sim;Pagamento digital;93.25;5774.55;Não
8184-WMOFI;Homem;0;Sim;Sim;62;Sim;Não;DSL;Sim;Não;Sim;Sim;Não;Sim;Um ano;Não;Cartão de Crédito;71.4;4487.3;Não
6982-SSHFK;Homem;0;Não;Não;1;Sim;Não;DSL;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;44.4;44.4;Sim
6092-QZVPP;Homem;0;Não;Não;36;Sim;Não;DSL;Sim;Não;Sim;Sim;Sim;Sim;Mês a Mês;Sim;Cartão de Crédito;79.2;2854.95;Não
4625-LAMOB;Homem;0;Não;Não;44;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;20.4;905.55;Não
0727-BMPLR;Mulher;1;Não;Não;55;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;100;5509.3;Sim
0392-BZIUW;Mulher;0;Sim;Não;72;Sim;Sim;Fibra Ótica;Sim;Não;Sim;Não;Sim;Sim;Dois anos;Sim;Cartão de Crédito;105;7589.8;Não
1038-ZAGBI;Mulher;0;Sim;Sim;12;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Débito automatico;19.8;229.6;Sim
6549-NNDYT;Mulher;0;Não;Não;13;Não;Não;DSL;Sim;Não;Não;Não;Não;Não;Mês a Mês;Sim;Débito automatico;30.85;394.1;Não
3027-ZTDHO;Homem;0;Não;Não;1;Sim;Não;Fibra Ótica;Não;Não;Não;Não;Sim;Sim;Mês a Mês;Sim;Pagamento digital;89.9;89.9;Sim
0422-OHQHQ;Mulher;0;Sim;Sim;15;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Um ano;Não;Boleto;20.55;295.95;Não
6916-HIJSE;Mulher;0;Não;Não;65;Sim;Não;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;84.85;5459.2;Não
2316-ESMLS;Mulher;0;Sim;Sim;12;Não;Não;DSL;Sim;Não;Não;Sim;Não;Não;Um ano;Não;Cartão de Crédito;33.15;444.75;Não
9778-OGKQZ;Homem;0;Sim;Não;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Cartão de Crédito;92;6782.15;Não
7408-OFWXJ;Mulher;0;Sim;Sim;72;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Não;Cartão de Crédito;89.8;6510.45;Não
6007-TCTST;Mulher;0;Sim;Sim;72;Sim;Sim;Fibra Ótica;Sim;Sim;Sim;Sim;Sim;Sim;Dois anos;Sim;Débito automatico;115.8;8476.5;Não
2252-NKNSI;Homem;0;Não;Sim;52;Sim;Sim;DSL;Sim;Sim;Não;Sim;Sim;Sim;Dois anos;Sim;Boleto;85.15;4461.85;Não
8713-IGZSO;Homem;0;Não;Não;2;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Mês a Mês;Não;Boleto;24.85;62;Não
7905-TVXTA;Mulher;0;Não;Não;5;Sim;Não;DSL;Sim;Não;Não;Sim;Sim;Não;Mês a Mês;Sim;Pagamento digital;64.35;352.65;Não
7695-PKLCZ;Mulher;0;Não;Não;68;Sim;Não;Não;Não;Não;Não;Não;Não;Não;Dois anos;Não;Cartão de Crédito;20.5;1424.9;Não
2382-BCKQJ;Mulher;0;Não;Sim;62;Sim;Sim;Fibra Ótica;Não;Não;Sim;Não;Sim;Sim;Um ano;Sim;Pagamento digital;100.15;6413.65;Sim
8374-UULRV;Homem;0;Não;Não;72;Sim;Sim;DSL;Sim;Sim;Não;Sim;Sim;Sim;Dois anos;Não;Cartão de Crédito;86.05;6309.65;Não
2207-NHRJK;Homem;0;Não;Não;1;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mês a Mês;Não;Pagamento digital;50.8;50.8;Sim
3224-DFQNQ;Mulher;0;Sim;Não;66;Sim;Sim;Fibra Ótica;Sim;Sim;Não;Sim;Não;Não;Um ano;Não;Pagamento digital;89;5898.6;Não
